2022-05-28,Movie Theater,9.62,debit,Entertainment,Silver Card
2022-05-28,Grocery Store,91.03,debit,Groceries,Silver Card
2022-05-25,Internet Service Provider,74.99,debit,Internet,Checking
2022-05-25,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-05-24,BP,39.44,debit,Gas & Fuel,Silver Card
2022-05-22,Credit Card Payment,283.07,debit,Credit Card Payment,Checking
2022-05-21,Credit Card Payment,283.07,credit,Credit Card Payment,Silver Card
2022-05-21,Thai Restaurant,26.04,debit,Restaurants,Silver Card
2022-05-21,Amazon,32.50,debit,Shopping,Platinum Card
2022-05-19,Credit Card Payment,207.08,credit,Credit Card Payment,Platinum Card
2022-05-19,Grocery Store,31.00,debit,Groceries,Silver Card
2022-05-19,Greek Restaurant,23.26,debit,Restaurants,Silver Card
2022-05-18,State Farm,75.00,debit,Auto Insurance,Checking
2022-05-18,Amazon,6.41,debit,Shopping,Platinum Card
2022-05-17,Barbershop,29.00,debit,Haircut,Silver Card
2022-05-17,City Water Charges,35.00,debit,Utilities,Checking
2022-05-15,Power Company,60.00,debit,Utilities,Checking
2022-05-14,Grocery Store,67.63,debit,Groceries,Silver Card
2022-05-12,Liquor Store,27.77,debit,Alcohol & Bars,Platinum Card
2022-05-12,Shell,33.30,debit,Gas & Fuel,Platinum Card
2022-05-12,Fancy Restaurant,78.00,debit,Restaurants,Platinum Card
2022-05-11,Grocery Store,57.32,debit,Groceries,Platinum Card
2022-05-11,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-05-11,Mike's Construction Co.,8000.00,debit,Home Improvement,Checking
2022-05-10,Phone Company,111.18,debit,Mobile Phone,Checking
2022-05-09,Credit Card Payment,601.40,credit,Credit Card Payment,Platinum Card
2022-05-09,Credit Card Payment,601.40,debit,Credit Card Payment,Checking
2022-05-09,Spotify,10.69,debit,Music,Platinum Card
2022-05-09,Gas Company,30.00,debit,Utilities,Checking
2022-05-06,Hardware Store,22.37,debit,Home Improvement,Platinum Card
2022-05-06,Amazon,117.69,debit,Shopping,Platinum Card
2022-05-05,Bojangles,7.27,debit,Fast Food,Platinum Card
2022-05-05,Pizza Place,20.52,debit,Fast Food,Platinum Card
2022-05-04,Grocery Store,42.23,debit,Groceries,Platinum Card
2022-05-04,Netflix,11.76,debit,Movies & DVDs,Platinum Card
2022-05-03,Amazon,49.72,debit,Shopping,Platinum Card
2022-05-02,Mortgage Payment,1247.44,debit,Mortgage & Rent,Checking
2022-05-01,Amazon,13.13,debit,Shopping,Platinum Card
2022-04-30,Grocery Store,5.09,debit,Groceries,Platinum Card
2022-04-29,QuikTrip,39.00,debit,Gas & Fuel,Platinum Card
2022-04-29,Grocery Store,51.05,debit,Groceries,Platinum Card
2022-04-29,Hardware Store,68.47,debit,Home Improvement,Platinum Card
2022-04-28,Grocery Store,22.98,debit,Groceries,Silver Card
2022-04-27,Credit Card Payment,769.72,debit,Credit Card Payment,Checking
2022-04-27,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-04-26,Credit Card Payment,769.72,credit,Credit Card Payment,Silver Card
2022-04-26,Credit Card Payment,1216.94,credit,Credit Card Payment,Platinum Card
2022-04-26,Credit Card Payment,1216.94,debit,Credit Card Payment,Checking
2022-04-25,Hardware Store,210.79,debit,Home Improvement,Silver Card
2022-04-25,Internet Service Provider,74.99,debit,Internet,Checking
2022-04-24,Hardware Store,224.70,debit,Home Improvement,Platinum Card
2022-04-24,Amazon,41.34,debit,Shopping,Platinum Card
2022-04-23,Hardware Store,42.70,debit,Home Improvement,Silver Card
2022-04-22,Grocery Store,21.32,debit,Groceries,Platinum Card
2022-04-21,Grocery Store,4.32,debit,Groceries,Silver Card
2022-04-21,American Tavern,35.15,debit,Restaurants,Silver Card
2022-04-20,Thai Restaurant,24.22,debit,Restaurants,Silver Card
2022-04-18,Power Company,60.00,debit,Utilities,Checking
2022-04-16,State Farm,75.00,debit,Auto Insurance,Checking
2022-04-16,City Water Charges,35.00,debit,Utilities,Checking
2022-04-14,Hardware Store,11.61,debit,Home Improvement,Platinum Card
2022-04-14,American Tavern,41.00,debit,Restaurants,Platinum Card
2022-04-13,BP,37.98,debit,Gas & Fuel,Platinum Card
2022-04-13,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-04-13,American Tavern,10.66,debit,Restaurants,Platinum Card
2022-04-12,Starbucks,7.00,debit,Coffee Shops,Platinum Card
2022-04-12,Barbershop,30.00,debit,Haircut,Platinum Card
2022-04-11,Phone Company,89.52,debit,Mobile Phone,Checking
2022-04-09,Blue Sky Market,6.48,debit,Groceries,Silver Card
2022-04-09,Spotify,10.69,debit,Music,Platinum Card
2022-04-09,Gas Company,30.00,debit,Utilities,Checking
2022-04-08,Irish Pub,22.00,debit,Restaurants,Platinum Card
2022-04-06,Chevron,4.58,debit,Gas & Fuel,Platinum Card
2022-04-06,Tiny Deli,9.76,debit,Restaurants,Platinum Card
2022-04-04,Credit Card Payment,363.08,credit,Credit Card Payment,Platinum Card
2022-04-04,Credit Card Payment,363.08,debit,Credit Card Payment,Checking
2022-04-04,Netflix,11.76,debit,Movies & DVDs,Platinum Card
2022-04-03,Amazon Video,6.41,debit,Movies & DVDs,Platinum Card
2022-04-02,Credit Card Payment,817.14,credit,Credit Card Payment,Silver Card
2022-04-02,Credit Card Payment,817.14,debit,Credit Card Payment,Checking
2022-04-02,Grocery Store,82.36,debit,Groceries,Platinum Card
2022-04-02,Hardware Store,13.89,debit,Home Improvement,Platinum Card
2022-04-02,Mortgage Payment,1247.44,debit,Mortgage & Rent,Checking
2022-04-01,Grocery Store,80.79,debit,Groceries,Platinum Card
2022-04-01,Brewing Company,59.48,debit,Restaurants,Platinum Card
2022-04-01,Amazon,13.13,debit,Shopping,Platinum Card
2022-03-31,Belgian Restaurant,38.32,debit,Restaurants,Platinum Card
2022-03-31,Chili's,24.74,debit,Restaurants,Platinum Card
2022-03-31,Greek Restaurant,41.16,debit,Restaurants,Silver Card
2022-03-30,Grocery Store,9.09,debit,Groceries,Silver Card
2022-03-30,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-03-29,Steakhouse,17.64,debit,Restaurants,Silver Card
2022-03-28,Grocery Store,16.06,debit,Groceries,Silver Card
2022-03-28,Pizza Place,24.98,debit,Restaurants,Silver Card
2022-03-26,Internet Service Provider,74.99,debit,Internet,Checking
2022-03-23,Credit Card Payment,559.91,credit,Credit Card Payment,Platinum Card
2022-03-23,Credit Card Payment,559.91,debit,Credit Card Payment,Checking
2022-03-23,Grocery Store,11.76,debit,Groceries,Silver Card
2022-03-22,BP,30.55,debit,Gas & Fuel,Silver Card
2022-03-20,Amazon,14.97,debit,Shopping,Platinum Card
2022-03-19,Mediterranean Restaurant,36.48,debit,Restaurants,Silver Card
2022-03-19,City Water Charges,35.00,debit,Utilities,Checking
2022-03-17,Brewing Company,19.50,debit,Alcohol & Bars,Silver Card
2022-03-17,Pizza Place,23.34,debit,Fast Food,Platinum Card
2022-03-16,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-03-15,Starbucks,3.50,debit,Coffee Shops,Platinum Card
2022-03-15,Power Company,60.00,debit,Utilities,Checking
2022-03-14,Grocery Store,22.50,debit,Groceries,Platinum Card
2022-03-14,Brunch Restaurant,8.49,debit,Restaurants,Platinum Card
2022-03-13,Amazon,45.75,debit,Shopping,Platinum Card
2022-03-12,Grocery Store,19.35,debit,Groceries,Platinum Card
2022-03-12,Phone Company,89.52,debit,Mobile Phone,Checking
2022-03-09,Grocery Store,20.72,debit,Groceries,Platinum Card
2022-03-09,Grocery Store,5.09,debit,Groceries,Platinum Card
2022-03-09,Spotify,10.69,debit,Music,Platinum Card
2022-03-08,BP,34.90,debit,Gas & Fuel,Platinum Card
2022-03-08,Gas Company,52.00,debit,Utilities,Checking
2022-03-07,Starbucks,3.50,debit,Coffee Shops,Platinum Card
2022-03-05,Starbucks,3.00,debit,Coffee Shops,Platinum Card
2022-03-05,Credit Card Payment,761.59,credit,Credit Card Payment,Silver Card
2022-03-05,Credit Card Payment,761.59,debit,Credit Card Payment,Checking
2022-03-04,Grocery Store,10.69,debit,Groceries,Platinum Card
2022-03-04,Netflix,11.76,debit,Movies & DVDs,Platinum Card
2022-03-04,BBQ Restaurant,42.24,debit,Restaurants,Platinum Card
2022-03-03,Grocery Store,23.74,debit,Groceries,Silver Card
2022-03-02,Mortgage Payment,1247.44,debit,Mortgage & Rent,Checking
2022-03-02,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-03-01,Grocery Store,32.07,debit,Groceries,Silver Card
2022-03-01,Amazon,13.13,debit,Shopping,Platinum Card
2022-02-27,Credit Card Payment,156.11,debit,Credit Card Payment,Checking
2022-02-26,Credit Card Payment,765.37,credit,Credit Card Payment,Platinum Card
2022-02-26,Credit Card Payment,156.11,credit,Credit Card Payment,Silver Card
2022-02-26,Credit Card Payment,765.37,debit,Credit Card Payment,Checking
2022-02-26,Internet Service Provider,74.99,debit,Internet,Checking
2022-02-26,American Tavern,85.52,debit,Restaurants,Silver Card
2022-02-26,Gas Station,32.21,debit,Gas & Fuel,Silver Card
2022-02-22,Starbucks,4.00,debit,Coffee Shops,Silver Card
2022-02-21,Starbucks,2.00,debit,Coffee Shops,Platinum Card
2022-02-20,Grocery Store,35.95,debit,Groceries,Silver Card
2022-02-20,Mexican Restaurant,23.51,debit,Restaurants,Silver Card
2022-02-16,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-02-16,Brunch Restaurant,8.00,debit,Restaurants,Silver Card
2022-02-16,City Water Charges,35.00,debit,Utilities,Checking
2022-02-15,American Tavern,10.00,debit,Restaurants,Platinum Card
2022-02-15,Power Company,60.00,debit,Utilities,Checking
2022-02-14,Brewing Company,14.00,debit,Alcohol & Bars,Silver Card
2022-02-12,Shell,36.47,debit,Gas & Fuel,Silver Card
2022-02-12,Phone Company,89.52,debit,Mobile Phone,Checking
2022-02-11,Fancy Restaurant,106.80,debit,Restaurants,Platinum Card
2022-02-10,Bojangles,10.66,debit,Fast Food,Platinum Card
2022-02-09,Barbershop,30.00,debit,Haircut,Platinum Card
2022-02-09,Spotify,10.69,debit,Music,Platinum Card
2022-02-07,Credit Card Payment,154.13,debit,Credit Card Payment,Checking
2022-02-07,Gas Company,65.00,debit,Utilities,Checking
2022-02-06,Credit Card Payment,154.13,credit,Credit Card Payment,Silver Card
2022-02-05,Credit Card Payment,145.14,credit,Credit Card Payment,Platinum Card
2022-02-04,Netflix,11.76,debit,Movies & DVDs,Platinum Card
2022-02-03,Japanese Restaurant,57.02,debit,Restaurants,Platinum Card
2022-02-02,Mortgage Payment,1247.44,debit,Mortgage & Rent,Checking
2022-02-02,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-02-01,Grocery Store,27.79,debit,Groceries,Platinum Card
2022-02-01,Amazon,11.11,debit,Shopping,Platinum Card
2022-01-29,Shell,30.42,debit,Gas & Fuel,Silver Card
2022-01-29,Thai Restaurant,25.00,debit,Restaurants,Silver Card
2022-01-29,Brunch Restaurant,17.62,debit,Restaurants,Platinum Card
2022-01-25,Internet Service Provider,69.99,debit,Internet,Checking
2022-01-24,Starbucks,3.00,debit,Coffee Shops,Platinum Card
2022-01-23,Credit Card Payment,309.81,debit,Credit Card Payment,Checking
2022-01-22,Credit Card Payment,554.99,credit,Credit Card Payment,Platinum Card
2022-01-22,Credit Card Payment,309.81,credit,Credit Card Payment,Silver Card
2022-01-22,Credit Card Payment,554.99,debit,Credit Card Payment,Checking
2022-01-22,Hardware Store,17.38,debit,Home Improvement,Silver Card
2022-01-20,Amazon,50.21,debit,Shopping,Platinum Card
2022-01-19,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-01-16,City Water Charges,35.00,debit,Utilities,Checking
2022-01-16,Power Company,60.00,debit,Utilities,Checking
2022-01-15,Grocery Store,44.19,debit,Groceries,Silver Card
2022-01-15,American Tavern,64.11,debit,Restaurants,Silver Card
2022-01-13,Pizza Place,32.91,debit,Fast Food,Platinum Card
2022-01-13,Amazon,39.05,debit,Shopping,Platinum Card
2022-01-12,Biweekly Paycheck,2000.00,credit,Paycheck,Checking
2022-01-11,Shell,34.87,debit,Gas & Fuel,Platinum Card
2022-01-11,Grocery Store,43.54,debit,Groceries,Platinum Card
2022-01-10,Phone Company,89.46,debit,Mobile Phone,Checking
2022-01-09,Spotify,10.69,debit,Music,Platinum Card
2022-01-08,Gas Company,45.00,debit,Utilities,Checking
2022-01-08,Hardware Store,15.38,debit,Home Improvement,Silver Card
2022-01-06,Hardware Store,18.45,debit,Home Improvement,Silver Card
2022-01-05,American Tavern,25.85,debit,Restaurants,Silver Card
2022-01-04,Netflix,11.76,debit,Movies & DVDs,Platinum Card
2022-01-03,Credit Card Payment,2298.09,credit,Credit Card Payment,Platinum Card
2022-01-02,Mortgage Payment,1247.44,debit,Mortgage & Rent,Checking
2022-01-02,Thai Restaurant,24.22,debit,Restaurants,Silver Card
2022-01-01,Amazon,11.11,debit,Shopping,Platinum Card
